shopID,wineID,wineName,shopName,shopAddress
200826,100826,Tenuta Poggio il Castellare 2009 Brunello di Montalcino,Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200827,100827,Tenuta San Giorgio 2012 Ciampoleto (Rosso di Montalcino),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200828,100828,Terrapura 2012 Merlot (Curicó Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200829,100829,Clos Troteligotte 2013 K-libre Chenin Blanc (Côtes du Lot),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200830,100830,Columbia Winery 2013 Viognier (Columbia Valley (WA)),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200831,100831,Domaine de Thulon 2013 Beaujolais-Villages,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200832,100832,Domaine du Haut-Poncié 2013 Roche Grès (Moulin-à-Vent),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200833,100833,Domaine du Vissoux 2013 Coeur de Vendanges (Beaujolais),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200834,100834,Dosio 2012 Nebbiolo d'Alba,Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200835,100835,G7 2012 Reserva Estate Bottled Cabernet Sauvignon (Loncomilla Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200836,100836,Georges Duboeuf 2013 Flower Label (Beaujolais),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200837,100837,Juvé y Camps NV Cinta Púrpura Brut Reserva Sparkling (Cava),Liquor Land,"32 E Green St, Champaign, IL 61820"
200838,100838,Juvé y Camps NV Sweet Reserva Sparkling (Cava),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200839,100839,Kontos 2011 Les Collines Vineyard Syrah (Walla Walla Valley (WA)),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200840,100840,Lamoreaux Landing 2013 Yellow Dog Vineyard Riesling (Finger Lakes),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200841,100841,Laurent Gauthier 2013 Rosé (Beaujolais Rosé),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200842,100842,Leaping Horse 2013 Chardonnay (California),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200843,100843,Manoir du Carra 2013 Beaujolais-Villages,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200844,100844,Maryhill 2011 Proprietor's Reserve Cabernet Franc (Columbia Valley (WA)),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200845,100845,Cottanera 2015 Bianco (Etna),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200846,100846,CVA Canicattì 2015 Aquilae Bio Grillo (Terre Siciliane),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200847,100847,Domaine Barmès-Buecher 2014 Rosenberg Sylvaner (Alsace),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200848,100848,Domaine Bott-Geyl 2012 Galets Oligocène Pinot Noir (Alsace),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200849,100849,Domaine Collotte 2014 Clos de Jeu (Marsannay),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200850,100850,Domaine Faiveley 2014 Gevrey-Chambertin,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200851,100851,Domaine Jacques Prieur 2014 Grèves Premier Cru (Beaune),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200852,100852,Domaine René Bouvier 2014 Champ Salomon (Marsannay),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200853,100853,Domaine Roland Schmitt 2014 Grand A du Petit Léon Sylvaner (Alsace),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200854,100854,Dr. H. Thanisch (Erben Thanisch) 2014 Thanisch Kabinett Riesling (Mosel),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200855,100855,Easton 2014 Zinfandel (Amador County),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200856,100856,Edna Valley Vineyard 2013 Reserve Chardonnay (Edna Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200857,100857,Fattoria La Rivolta 2015 Taburno Fiano (Sannio),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200858,100858,Fess Parker 2013 Syrah (Santa Barbara County),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200859,100859,Firesteed 2014 Pinot Gris (Oregon),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200860,100860,Foretell 2012 Cabernet Sauvignon (Spring Mountain District),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200861,100861,Gershon Bachus 2009 Erato De Portola Trail Vineyard Cabernet Franc (Temecula Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200862,100862,Graci 2015 Rosso (Etna),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200863,100863,Tornatore 2015 Rosato (Etna),Liquor Land,"32 E Green St, Champaign, IL 61820"
200864,100864,West of Temperance 2012 Rio Vista Vineyard Pinot Noir (Sta. Rita Hills),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200865,100865,Winzergenossenschaft Mayschoss-Altenahr 2013 Trocken Früburgunder (Ahr),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200866,100866,Baglio del Cristo di Campobello 2015 Laluci White (Sicilia),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200867,100867,Beresford 2014 Handpicked Grenache Rosé (McLaren Vale),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200868,100868,Carabella 2013 Estate Pinot Noir (Chehalem Mountains),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200869,100869,Carmen 2014 Gran Reserva Carmenère (Colchagua Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200870,100870,Casa Dumetz 2014 Larner Grenache (Ballard Canyon),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200871,100871,Greenwood Ridge 2013 Estate Bottled Syrah (Mendocino Ridge),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200872,100872,Herencia 2013 Merlot (Napa Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200873,100873,J. Scott Cellars 2015 Albariño (Oregon),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200874,100874,Chateau Dereszla 2014 Dry (Tokaji),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200875,100875,Quinta do Vallado 2009 Sousão (Douro),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200876,100876,Roquette e Cazes 2007 Red (Douro),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200877,100877,Vall Llach 2007 Idus Red (Priorat),Liquor Land,"32 E Green St, Champaign, IL 61820"
200878,100878,Ceralti 2008 Alfeo (Bolgheri Superiore),Liquor Land,"32 E Green St, Champaign, IL 61820"
200879,100879,Château Bel-Air Ortet 2009 Saint-Estèphe,Liquor Land,"32 E Green St, Champaign, IL 61820"
200880,100880,Château Ferrière 2009 Margaux,Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200881,100881,Cline 2008 Sonoma Estate Syrah (Los Carneros),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200882,100882,Fuentes 2008 Coraje Red (Priorat),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200883,100883,Fuse 2009 Cabernet Sauvignon (Napa Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200884,100884,I Luoghi 2008 Campo al Fico (Bolgheri Superiore),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200885,100885,J Vineyards & Winery NV Brut Rose Sparkling (Russian River Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200886,100886,Kokomo 2008 Petite Sirah (Dry Creek Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200887,100887,Loup Blanc 2007 La Mère Grand Red (Minervois),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200888,100888,Maritávora 2009 Reserva Branco White (Douro),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200889,100889,Owen Roe 2009 Slide Mountain Vineyard Cabernet Franc (Yakima Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200890,100890,Pacific Ridge 2009 Red Label Pinot Noir (Sta. Rita Hills),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200891,100891,Phoenix Ranch 2009 Estate Viognier (Napa Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200892,100892,2nd Chance 2009 Pinot Noir (Santa Maria Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200893,100893,Bergevin Lane 2008 Stone Tree Vineyard Intuition Reserve Red (Columbia Valley (WA)),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200894,100894,Hungerford Hill 2008 Heavy Metal Shiraz (South Eastern Australia),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200895,100895,Jacopo Biondi-Santi 2008 Castello di Montepò (Morellino di Scansano),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200896,100896,Le Buche 2006 Giuseppe Olivi Memento Red (Toscana),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200897,100897,Leonesse Cellars 2007 Signature Selection Syrah (Temecula Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200898,100898,Market Vineyards 2008 Dividend Syrah (Columbia Valley (WA)),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200899,100899,Marsiliana 2005 Red (Toscana),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200900,100900,Mazzei 2009 Fonterutoli (Chianti Classico),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200901,100901,Morlanda 2007 Criança Red (Priorat),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200902,100902,Quinta do Vallado 2010 Reserva Branco White (Douro),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200903,100903,Becker 2014 Reserve Bingham Vineyard Roussanne (Texas High Plains),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200904,100904,Bex 2014 Riesling (Nahe),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200905,100905,Boffa 2013 Pajè (Barbaresco),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200906,100906,Brennan 2014 Super Nero Nero d'Avola (Texas),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200907,100907,Brennan 2015 Reddy Vineyard Roussanne (Texas High Plains),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200908,100908,Casa de Vilacetinho 2013 Bruto Avesso (Vinho Verde),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200909,100909,Cascina Bruciata 2013 Barbaresco,Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200910,100910,Castello di Neive 2013 Barbaresco,Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200911,100911,Antucura 2011 Grand Vin Red (Vista Flores),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200912,100912,Frédéric Brouca 2013 Samsó Seulle Cinsault (Vin de France),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200913,100913,Fullerton 2015 Three Otters Pinot Noir Rosé (Willamette Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200914,100914,Gotsa Family Wines 2014 Asureti Valley Chinuri,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200915,100915,Graffigna 2012 Grand Reserve Malbec (San Juan),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200916,100916,Coelho 2014 Atração Pinot Noir (Willamette Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200917,100917,Coelho 2015 Renovação Estate Vineyards Pinot Gris (Willamette Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200918,100918,Deltetto 2012 Bussia (Barolo),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200919,100919,Diego Conterno 2012 Ginestra (Barolo),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200920,100920,Domaine Bousquet 2015 Reserve Pinot Gris (Tupungato),Liquor Land,"32 E Green St, Champaign, IL 61820"
200921,100921,Evans & Tate 2015 Breathing Space Sauvignon Blanc (Australia),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200922,100922,Falua 2015 Conde Vimioso Colheita Seleccionada Branco White (Tejo),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200923,100923,Finca Sophenia 2015 Altosur Sauvignon Blanc (Tupungato),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200924,100924,Fiuza 2015 Red (Tejo),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200925,100925,Sidewood 2014 Sauvignon Blanc (Adelaide Hills),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200926,100926,Terre Rouge 2013 Vin Doux Naturel Muscat Blanc à Petits Grains (Shenandoah Valley (CA)),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200927,100927,Antonio Mas 2011 Roll Fermentor Malbec (Tupungato),Liquor Land,"32 E Green St, Champaign, IL 61820"
200928,100928,Aveleda NV Casal Garcia Rosé Sparkling (Vinho Verde),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200929,100929,Battaglio 2013 Barbaresco,Liquor Land,"32 E Green St, Champaign, IL 61820"
200930,100930,Bella Grace 2013 Estate Zinfandel (Amador County),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200931,100931,Bodega Calle 2014 Alberti 154 Malbec (Mendoza),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200932,100932,Borgogno F.lli Serio e Battista 2012 Barolo,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200933,100933,Château les Petits Arnauds 2014 Tradition (Blaye Côtes de Bordeaux),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200934,100934,Château Mougneaux 2014 Bordeaux Supérieur,Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200935,100935,Château Saintongey 2014 Vieilles Vignes (Bordeaux),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200936,100936,Château Ségonzac 2014 Vieilles Vignes (Blaye Côtes de Bordeaux),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200937,100937,Chehalem 2013 Ian's Reserve Chardonnay (Willamette Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200938,100938,Chehalem 2015 Stoller Vineyards Pinot Blanc (Dundee Hills),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200939,100939,Covila 2013 II Crianza (Rioja),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200940,100940,Cuda Ridge Wines 2013 Melange d'Amis Reserve Red (Livermore Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200941,100941,Duménil NV Grande Réserve Premier Cru Brut (Champagne),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200942,100942,Ego Bodegas 2014 Goru Verde Monastrell (Jumilla),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200943,100943,Ektimo Vineyards 2014 Pinot Noir (Russian River Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200944,100944,Finca del Marquesado 2013 Crianza (Rioja),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200945,100945,Folin Cellars 2015 Estate Viognier (Rogue Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200946,100946,Francis Coppola 2014 Director's Chardonnay (Sonoma County),Liquor Land,"32 E Green St, Champaign, IL 61820"
200947,100947,Frank Family 2013 Reserve Winston Hill Vineyard Sangiovese (Rutherford),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200948,100948,Real Companhia Velha 2014 Evel Tinto Red (Douro),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200949,100949,Santos & Seixo 2014 Santos da Casa Tinto Red (Alentejano),Liquor Land,"32 E Green St, Champaign, IL 61820"
200950,100950,Travaglini 2014 Nebbiolo (Coste della Sesia),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200951,100951,Vine Cliff 2014 Chardonnay (Los Carneros),Liquor Land,"32 E Green St, Champaign, IL 61820"
200952,100952,Yorkville Cellars 2013 Rennie Vineyard Organic Grapes Petit Verdot (Yorkville Highlands),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200953,100953,Agustí Torelló Mata 2015 XIC Xarel-lo (Penedès),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200954,100954,Amalie Robert 2012 i Pinot Noir (Willamette Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200955,100955,Archgate Cellars 2014 Reserve Bottling Cabernet Sauvignon (Lodi),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200956,100956,Bersano 2012 Nirvasco (Barolo),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200957,100957,Cantine di Marzo NV Anni Venti Metodo Classico (Greco di Tufo),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200958,100958,Carica 2015 Ritchie Vineyard Sauvignon Blanc (Russian River Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200959,100959,Ignacio Marín 2015 Wine Wings Garnacha Rosé (Cariñena),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200960,100960,Jacquart NV Brut Mosaïque (Champagne),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200961,100961,Château Cap Saint-Martin 2014 Blaye Côtes de Bordeaux,Liquor Land,"32 E Green St, Champaign, IL 61820"
200962,100962,Château de Bel 2014 Bordeaux Supérieur,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200963,100963,Vranken NV Demoiselle Tête de Cuvée Brut (Champagne),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200964,100964,Château Pavillon de Boyrein 2006 Graves,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200965,100965,Fabiano 2006 Argillaia (Lugana),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200966,100966,Vinosia 2006 Vecchie Vigne (Primitivo di Manduria),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200967,100967,Kono 2008 Sauvignon Blanc (Marlborough),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200968,100968,Santa Ema 2008 Selected Terroir Chardonnay (Casablanca Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200969,100969,Tommasi 2006 Chiaretto (Bardolino Classico),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200970,100970,Morandé 2008 Pionero Carmenère (Maipo Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200971,100971,One Hope 2006 Cabernet Sauvignon (California),Liquor Land,"32 E Green St, Champaign, IL 61820"
200972,100972,Pommery NV Pop Rosé Extra Dry (Champagne),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200973,100973,Saddleback 2008 Viognier (Clarksburg),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200974,100974,Alexander Valley Vineyards 2006 Alexander School Reserve Big Barrel Syrah (Alexander Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200975,100975,Covington 2006 Rough House Red Red (Walla Walla Valley (WA)),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200976,100976,Feudo Montoni 2008 P Pinot Noir (Sicilia),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200977,100977,Kendall-Jackson 2008 Summation Vintner's Reserve White (California),Liquor Land,"32 E Green St, Champaign, IL 61820"
200978,100978,Ledgewood Creek 2007 Estate Grown Viognier (Suisun Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200979,100979,X 2008 White X White (North Coast),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200980,100980,Château Lamothe-Vincent 2008 Sauvignon (Bordeaux Blanc),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
