wineID,name,description,winary,country,points,price,variety
100400,Astoria 2008 Extra Dry (Prosecco di Valdobbiadene),"The wine starts off slowly due to a note of almond nut or cardboard that masks the natural fruit. Once it gets started, however, this luminous sparkling Prosecco offers cheerful notes of stone fruit and pear.",Astoria,Italy,85,24,Prosecco
100401,Cantine Maschio NV Brut Prosecco (Italy),"Tonic and lean with a nearly transparent color and lively perlage, this non-DOC Prosecco offers candy-like aromas of butterscotch and lemon soda. There's an interesting touch of crushed white peppercorn in there as well and this well-priced wine would make a perfect match to appetizers and finger foods.",Cantine Maschio,Italy,85,13,Prosecco
100402,Val d'Oca 2008 Millesimato Extra Dry (Prosecco di Valdobbiadene),"This Extra Dry (slightly sweet) vintage Prosecco delivers a lean, slightly watery style and piquant bubbles that recall lemon soda. The wine is firm and steely in the mouth with tonic bubbling and layers of fresh fruit on the close.",Val d'Oca,Italy,85,19,Prosecco
100403,Viña Bisquertt 2007 Casa la Joya Reserve Syrah (Colchagua Valley),"Formerly doing business as “Shiraz,” this Syrah from Bisquertt offers a huge purple tint, roasted aromas of blackberry and campfire, and a ripe, grapey palate that brims with simple, racy black cherry, pepper and other driving flavors. Not timid by any means but also nothing out of the ordinary.",Viña Bisquertt,Chile,85,11,Syrah
100404,Vinavanti 2005 Le Bon Viveur Red (California),"Dry and acidic, this light-bodied wine has tart flavors of mashed cherries, cherryskins, orange zest and citrus fruits. It's a Bordeaux blend with Zinfandel and Sangiovese. Nice with pizza with prosciutto and olives.",Vinavanti,US,85,15,Red Blend
100405,Vino V 2005 White Hawk Vineyard Syrah (Santa Barbara County),"Smells funky, with sweaty leather aromas, although you'll also find varietal notes of the grape. Tastes all right, with blackberries, currants, leather and mocha that are wrapped into firm tannins.",Vino V,US,85,45,Syrah
100406,Viticoltori Ponte NV Extra Dry (Prosecco del Veneto),"Citrus tones, peach, white flower and mineral notes come forward thanks to the wine's bright personality and zesty effervescence. There are soft notes of crushed pepper and loads of sweet stone fruit flavors to enjoy as well.",Viticoltori Ponte,Italy,85,19,Prosecco
100407,Jacquart NV Brut Mosaïque (Champagne),"A creamy, caramel- and pear-flavored wine, keeping freshness but enriched with an almond and custard tart finish.",Jacquart,France,85,30,Champagne Blend
100408,Lapostolle 2007 Casa Chardonnay (Casablanca Valley),"Aromas of baked apple, nut oil and toast are mildly appealing, while the round, dry palate is home to flavors of melon and bitter pith. The finish of peach pit and citrus peel is par for the course, and overall it's time to get at this standard Chardonnay before it goes flaccid.",Lapostolle,Chile,85,14,Chardonnay
100409,Le Vigne di Alice 2008 Millesimato Extra Dry (Prosecco di Conegliano e Valdobbiadene),"This Prosecco delivers medium intensity and a compact, slightly watery mouthfeel followed by lime, kiwi, white flower, honey and chopped basil. The cheerful sparkler ends with creamy consistency thanks to the foamy quality of its effervescence.",Le Vigne di Alice,Italy,85,15,Prosecco
100410,McGregor 2007 Dry Gewürztraminer (Finger Lakes),"Fresh and delicate with floral and citrus overtones, this wine has an elegant character. Its dry, spicy flavors are subtle and refreshing, giving the wine food pairing flexibility. Ideally, though, think of spicy cuisine like Indian, Thai or Indonesian.",McGregor,US,85,20,Gewürztraminer
100411,Miles 2006 Cabernet Franc (Finger Lakes),"An elegant nose of violet and blackberry gives this Cab Franc a graceful start. On the palate, soft cherry and blackberry flavors are punctuated by spice and pepper. An interesting sip that will pair well with fowl, beef.",Miles,US,85,20,Cabernet Franc
100412,Morro Bay 2006 Split Oak Vineyard Cabernet Sauvignon (California),"A nice Cabernet for this everyday price. Dry and smooth, it shows interesting flavors of black currants, plums, herbs and spice, with a touch of smoky oak.",Morro Bay,US,85,12,Cabernet Sauvignon
100413,Perlage 2008 Canah Brut (Prosecco di Valdobbiadene),"Canah Brut Prosecco exhibits a slightly more saturated golden color and intense notes of mature peach, dried apricot with delicate mineral tones in the background. This rich sparkler is fatter and denser than most Proseccos and boasts an attractively low price tag.",Perlage,Italy,85,20,Prosecco
100414,Pizzolato 2007 Prosecco del Veneto,"Here's an organically grown Prosecco with citrusy notes of lime and grapefruit backed by white mineral and orange blossom. The wine is firm and slightly sweet on the finish and offers an easy, no-fuss experience overall.",Pizzolato,Italy,85,13,Prosecco
100415,Pizzolato NV Stefany Extra Dry (Prosecco del Veneto),"Here's a Prosecco with a broad and far-reaching aspect to its aromatic profile that recalls roasted almonds, mature peach and yellow rose. There's a pungent note in there as well of ash or talc powder and the sparkler ends with a playful blast of piquant spice.",Pizzolato,Italy,85,16,Prosecco
100416,Red Newt Cellars 2007 Riesling (Finger Lakes),"Citrus and spice overtones dominate the nose of this elegant Riesling. On the palate, slightly sweet fruit flavors are balanced by mineral and spice. Pair with grilled seafood, salads and cheeses.",Red Newt Cellars,US,85,14,Riesling
100417,Ca'Tullio NV Extra Dry (Prosecco del Veneto),This is an easy-going Prosecco with lively tones of stone fruit and citrus. The wine is informal and tonic which makes it perfect as an appetizer wine or with friends on a lazy summer afternoon.,Ca'Tullio,Italy,85,14,Prosecco
100418,Pizzolato NV Prosecco del Veneto,"This is a sweet style of Prosecco with a luminous appearance and grassy-herbal notes followed by white peach, honey and jasmine. More herbal flavors appear on the close and the wine is fresh and simple in the mouth.",Pizzolato,Italy,85,,Prosecco
100419,Michlits 2007 Biokult Zweigelt Pinot Noir Red (Burgenland),"Using many biodynamic practices, Werner Michlits has crafted a rich, sweet and juicy wine, full of intense fruit, touched by spice, but more to do with black plum, fresh figs and vivid acidity. This is a hearty wine, ready to drink, its final tannins soft. Screwcap.",Michlits,Austria,85,,Red Blend
100420,Château de Callac 2011 Graves,"A smooth, perfumed wine that has softened just in time for its fifth year. It has black-currant and berry fruits that are ripe while still showing fresh acidity. The tannic structure is there, well integrated into the polished structure. Drinkable now.",Château de Callac,France,89,20,Bordeaux-style Red Blend
100421,Château de Marsan 2015 Bordeaux Blanc,"This is the first of 15 estates the Gonfrier family owns throughout Bordeaux. There are strong wood influences here, although the fruit is enough to match up. So ripe pear and apricot flavors go with those toasty characters to give a rich, full-bodied wine. It will be better from late 2016.",Château de Marsan,France,89,,Bordeaux-style White Blend
100422,Guardian 2013 Confidential Source Merlot (Columbia Valley (WA)),"All varietal, this wine is a blend of fruit from top sites Ciel du Cheval, Conner Lee, Obelisco and Stonetree. The aromas are quite reserved, with notes of barrel spice that are followed by full-bodied fruit flavors with a spicy finish. It drinks well but the variety seems lost.",Guardian,US,89,30,Merlot
100423,Kerloo 2015 Blue Mountain Vineyard Grenache Blanc (Walla Walla Valley (WA)),"The light aromas suggest notes of star fruit and citrus. The palate is flavorful, with racy acids keeping the fruit in focus.",Kerloo,US,89,20,Grenache Blanc
100424,Kohl 2015 Kittl Grüner Veltliner (Weinviertel),"There is a savory, fragrant, mossy greenness that draws you in. On the concentrated palate, this becomes more distinct as the peel of Bosc pear and crushed arugula emerge. Lime zestiness comes with a slightly warm finish.",Kohl,Austria,89,23,Grüner Veltliner
100425,Las Positas 2014 Verdigris White (California),"This wine is dry and rather full bodied, starting with fruity aromas like banana and coconut then seguing to more nutty, oaky, complex flavors and a rich texture. It's a serious dinner wine with heft and substance.",Las Positas,US,89,30,White Blend
100426,Lieb 2015 Bridge Lane Rosé (New York),"Blossom and berry notes are accented by hints of smoked nut in this refreshingly light-bodied wine. Zesty and lithe on the palate, it's an ideal summer-to-fall apéritif or porch sipper. The moderately long finish is marked with a hint of waxy florals.",Lieb,US,89,18,Rosé
100427,Luberri 2011 Seis (Rioja),"Slightly foxy on the nose, with rubbery aromas of cherry and cassis, this offers a tight, tannic palate with hard, elastic tannins. Flavors of cherry and cassis are pleasant, while the finish is ripe, warming and healthy.",Luberri,Spain,89,18,Tempranillo
100428,Macari 2010 Cuvée Gabriella Brut Rosé Sparkling (North Fork of Long Island),"A touch blossomy against a core of ripe raspberry and cherry perfume, the nose on this traditional-method Pinot Noir sparkler is particularly alluring. The palate is elegant and fresh, marked by fine, mouthfilling mousse and delicate raspberry-candy finish.",Macari,US,89,35,Sparkling Blend
100429,Malat 2015 Crazy Creatures Grüner Veltliner (Kremstal),"An earthy hint colors the pear notes which on the palate acquire a fresh, almost floral quality. The earthy tone of yeast and miso provides a counterpoint to the zesty, lime-peel freshness. The finish is clean-cut and very refreshing.",Malat,Austria,89,17,Grüner Veltliner
100430,Milbrandt 2013 The Estates Clifton Hill Vineyard Syrah (Wahluke Slope),"Aromas of coffee, barrel spice and dark-blue fruit lead to rich, full-bodied blackberry and spice flavors. It's not for the faint of heart but delivers a lot of enjoyment.",Milbrandt,US,89,42,Syrah
100431,Ojai 2014 McGinley Vineyard Sauvignon Blanc (Santa Ynez Valley),"Yellow pear, fresh-squeezed lime, light mint and wet-cement aromas show on the brisk nose of this bottling by veteran Adam Tolmach. A grippy texture and lively acidity frame the palate, where green apple and lime flavors show. It's clean, pure and easy.",Ojai,US,89,30,Sauvignon Blanc
100432,ONX 2015 Indie Tempranillo (Templeton Gap District),"This Tempranillo-based pinkie is quite inviting and tightly textured, with aromas of orange shave ice, strawberry cream, watermelon and cement. It is extremely zesty and lively once sipped, offering easy-to-drink raspberry and melon notes. It's great for all sorts of food, from spicy to rich.",ONX,US,89,24,Tempranillo
100433,Pomum 2014 Upland Vineyard Riesling (Snipes Mountain),"The aromas of whole lime, flowers, jasmine and watermelon Jolly Rancher pop. It drinks off dry, with floral flavors that carry through the finish.",Pomum,US,89,16,Riesling
100434,Prospect 772 2014 Stepping Stones Grenache Blanc (Santa Barbara County),"Smoky aromas and a bold apricot flavor give this dry and seemingly light-bodied wine a distinct personality. Fermented in small concrete egg-shaped vats, it's far from simple and fruity, and instead offers great acidity and a tangy, tempting, appetizing personality.",Prospect 772,US,89,27,Grenache Blanc
100435,Revello Fratelli 2012 Rocche dell'Annunziata (Barolo),"Coffee, toasted oak, coconut and raspberry confiture aromas lead the way. On the dense palate, dark chocolate, oak and licorice accent fleshy black cherry while fine-grained tannins provide support.",Revello Fratelli,Italy,89,89,Nebbiolo
100436,Gebeshuber 2015 Lage Modler Zierfandler (Thermenregion),"Creamy notes pear crumble make for a most attractive nose. The palate follows with gentle softness and concentration, supported by bright, fresh acidity. The creamy notes continue alongside notes of green and red apple and fresh pear. There is a lot of substance and body, so have this alongside a meal, the finish is superclean.",Gebeshuber,Austria,89,,Zierfandler
100437,Tenuta La Marchesa 2015 Gold Label (Gavi),"Aromas of apricot and white spring flower lift out of the glass. The apricot note follows through to the palate, along with yellow peach, honeydew melon and almond, all framed in bright acidity. This one closes on a flinty note.",Tenuta La Marchesa,Italy,89,15,Cortese
